year,var_name,description,value
2025,Construction (gdp_r_c),,22486.95
2026,Construction (gdp_r_c),,23798.08
2027,Construction (gdp_r_c),,25716.52
2028,Construction (gdp_r_c),,30841.37
2029,Construction (gdp_r_c),,31790.81
2030,Construction (gdp_r_c),,31268.04
2031,Construction (gdp_r_c),,33712.72
2032,Construction (gdp_r_c),,34924.92
2024,Construction (gdp_r_c),,17070.9
2025,Construction (gdp_r_c),,19752.071279449592
2026,Construction (gdp_r_c),,24482.847305438154
2027,Construction (gdp_r_c),,26852.266699658456
2028,Construction (gdp_r_c),,29892.837294560788
2029,Construction (gdp_r_c),,36420.37923957803
2030,Construction (gdp_r_c),,39331.030360430916
2031,Construction (gdp_r_c),,43427.977070168505
2032,Construction (gdp_r_c),,46636.37384624616
2024,Transport (gdp_r_t),,9257.641
2025,Transport (gdp_r_t),,9753.122
2026,Transport (gdp_r_t),,9607.10399999999
2027,Transport (gdp_r_t),,9310.672
2028,Transport (gdp_r_t),,11119.83
2029,Transport (gdp_r_t),,10885.26
2030,Transport (gdp_r_t),,12640.09
2031,Transport (gdp_r_t),,10454.48
2032,Transport (gdp_r_t),,10368.79
2024,Transport (gdp_r_t),,8768.7
2025,Transport (gdp_r_t),,10461.931100693431
2026,Transport (gdp_r_t),,11842.721846701716
2027,Transport (gdp_r_t),,12557.254294502187
2028,Transport (gdp_r_t),,12408.098271925925
2029,Transport (gdp_r_t),,14870.679936939083
2030,Transport (gdp_r_t),,18364.776331411013
2031,Transport (gdp_r_t),,19269.045863511477
2032,Transport (gdp_r_t),,20662.688540362164
2024,Trade (gdp_r_tr),,31186.14
2025,Trade (gdp_r_tr),,32386.35
2026,Trade (gdp_r_tr),,33463.96
2027,Trade (gdp_r_tr),,35247.74
2028,Trade (gdp_r_tr),,40344.32
2029,Trade (gdp_r_tr),,41581.05
2030,Trade (gdp_r_tr),,41677.96
2031,Trade (gdp_r_tr),,44356.82
2032,Trade (gdp_r_tr),,45859.47
2024,Trade (gdp_r_tr),,19991.5
2025,Trade (gdp_r_tr),,24649.38147243305
2026,Trade (gdp_r_tr),,25119.298665676873
2027,Trade (gdp_r_tr),,28033.142782796665
2028,Trade (gdp_r_tr),,31229.368545729398
2029,Trade (gdp_r_tr),,36522.91805909697
2030,Trade (gdp_r_tr),,42039.65929258743
2031,Trade (gdp_r_tr),,45413.23172260323
2032,Trade (gdp_r_tr),,47469.75187277398
2024,Financial services (gdp_r_fs),,2820.36
2025,Financial services (gdp_r_fs),,2140.249
2026,Financial services (gdp_r_fs),,3144.252
2027,Financial services (gdp_r_fs),,3551.046
2028,Financial services (gdp_r_fs),,3819.053
2029,Financial services (gdp_r_fs),,4556.354
2030,Financial services (gdp_r_fs),,4380.049
2031,Financial services (gdp_r_fs),,4173.969
2032,Financial services (gdp_r_fs),,4536.087
2024,Financial services (gdp_r_fs),,6273.700000000001
2025,Financial services (gdp_r_fs),,7654.274227167109
2026,Financial services (gdp_r_fs),,8142.702837198279
2027,Financial services (gdp_r_fs),,9273.091130979139
2028,Financial services (gdp_r_fs),,8616.632990489896
2029,Financial services (gdp_r_fs),,12741.62079863434
2030,Financial services (gdp_r_fs),,12631.958783656712
2031,Financial services (gdp_r_fs),,14191.58528260967
2032,Financial services (gdp_r_fs),,15367.396899024485
2024,Public Services (gdp_r_ps),,18813.23
2025,Public Services (gdp_r_ps),,22057.55
2026,Public Services (gdp_r_ps),,22380.64
2027,Public Services (gdp_r_ps),,25717.16
2028,Public Services (gdp_r_ps),,25553.59
2029,Public Services (gdp_r_ps),,28720.84
2030,Public Services (gdp_r_ps),,28531.33
2031,Public Services (gdp_r_ps),,28431.85
2032,Public Services (gdp_r_ps),,27437.78
2024,Public Services (gdp_r_ps),,14892.9
2025,Public Services (gdp_r_ps),,18237.973690328105
2026,Public Services (gdp_r_ps),,18332.506930533717
2027,Public Services (gdp_r_ps),,20196.275055545124
2028,Public Services (gdp_r_ps),,22229.067467691842
2029,Public Services (gdp_r_ps),,22389.71126438972
2030,Public Services (gdp_r_ps),,24956.83537472908
2031,Public Services (gdp_r_ps),,25731.35273187784
2032,Public Services (gdp_r_ps),,26813.554336783018
2024,Market Services (gdp_r_ms),,1555.771
2025,Market Services (gdp_r_ms),,2264.438
2026,Market Services (gdp_r_ms),,-1701.839
2027,Market Services (gdp_r_ms),,-1253.747
2028,Market Services (gdp_r_ms),,-3093.55
2029,Market Services (gdp_r_ms),,-2377.375
2030,Market Services (gdp_r_ms),,-278.6426
2031,Market Services (gdp_r_ms),,-2399.652
2032,Market Services (gdp_r_ms),,-2981.344
2024,Market Services (gdp_r_ms),,2319.3
2025,Market Services (gdp_r_ms),,2858.4173315910984
2026,Market Services (gdp_r_ms),,3591.889074206469
2027,Market Services (gdp_r_ms),,4264.600525225621
2028,Market Services (gdp_r_ms),,4089.253265999499
2029,Market Services (gdp_r_ms),,5231.275710629272
2030,Market Services (gdp_r_ms),,6000.286284000415
