year,block,equation,description,value
2026,Import by commodity (in real terms),Total (im_tot),67868.43627367666,72945.5043534627
2027,Import by commodity (in real terms),Total (im_tot),67868.43627367666,77102.1870528441
2028,Import by commodity (in real terms),Total (im_tot),67868.43627367666,81055.76352872603
2029,Import by commodity (in real terms),Total (im_tot),67868.43627367666,84239.00509061263
2030,Import by commodity (in real terms),Total (im_tot),67868.43627367666,86932.41266326325
2031,Import by commodity (in real terms),Total (im_tot),67868.43627367666,91906.63625025279
2032,Import by commodity (in real terms),Total (im_tot),67868.43627367666,95151.76210025494
2022,Import by commodity (in real terms),Total (im_tot),67868.43627367666,67870.71810895391
2023,Import by commodity (in real terms),Total (im_tot),67868.43627367666,67117.88001443772
2024,Import by commodity (in real terms),Total (im_tot),67868.43627367666,67804.15661143418
2025,Import by commodity (in real terms),Total (im_tot),67868.43627367666,69668.29811034515
2026,Import by commodity (in real terms),Total (im_tot),67868.43627367666,71020.53063843671
2027,Import by commodity (in real terms),Total (im_tot),67868.43627367666,72521.9678015984
2028,Import by commodity (in real terms),Total (im_tot),67868.43627367666,74205.53705056728
2029,Import by commodity (in real terms),Total (im_tot),67868.43627367666,75771.61797228159
2030,Import by commodity (in real terms),Total (im_tot),67868.43627367666,77484.06816119445
2024,Import by commodity (in real terms),74585.1,67868.43538066346,67868.43538066346
2025,Import by commodity (in real terms),74585.1,67868.43538066346,70012.38367241688
2026,Import by commodity (in real terms),74585.1,67868.43538066346,72945.492354483
2027,Import by commodity (in real terms),74585.1,67868.43538066346,77102.1999519227
2028,Import by commodity (in real terms),74585.1,67868.43538066346,81055.75547743213
2029,Import by commodity (in real terms),74585.1,67868.43538066346,84238.9875776301
2030,Import by commodity (in real terms),74585.1,67868.43538066346,86932.44247997743
2031,Import by commodity (in real terms),74585.1,67868.43538066346,91906.67011387504
2032,Import by commodity (in real terms),74585.1,67868.43538066346,95151.7591731561
2022,Import by commodity (in real terms),74585.1,67868.43538066346,100.00336214505967
2023,Import by commodity (in real terms),74585.1,67868.43538066346,95.865726788162
2024,Import by commodity (in real terms),74585.1,67868.43538066346,92.95179629286578
2025,Import by commodity (in real terms),74585.1,67868.43538066346,90.3583941952205
2026,Import by commodity (in real terms),74585.1,67868.43538066346,87.61934691203933
2027,Import by commodity (in real terms),74585.1,67868.43538066346,86.0907221347039
2028,Import by commodity (in real terms),74585.1,67868.43538066346,85.36003405082737
2029,Import by commodity (in real terms),74585.1,67868.43538066346,82.44412053767573
2030,Import by commodity (in real terms),74585.1,67868.43538066346,81.43208959131492
2024,Import by commodity (in real terms),7261.2237304095615,,7261.2237304095615
2025,Import by commodity (in real terms),7261.2237304095615,,7778.886615873176
2026,Import by commodity (in real terms),7261.2237304095615,,7949.00990897389
2027,Import by commodity (in real terms),7261.2237304095615,,8190.141330938195
2028,Import by commodity (in real terms),7261.2237304095615,,8363.116864078529
2029,Import by commodity (in real terms),7261.2237304095615,,8523.912425946131
2030,Import by commodity (in real terms),7261.2237304095615,,8680.90569932758
2031,Import by commodity (in real terms),7261.2237304095615,,8924.395364917596
2032,Import by commodity (in real terms),7261.2237304095615,,9094.101139083643
2024,Import by commodity (in real terms),e_TJS/USD,9.346694,9.346694
2025,Import by commodity (in real terms),e_TJS/USD,9.346694,9.000309
2026,Import by commodity (in real terms),e_TJS/USD,9.346694,9.176678
2027,Import by commodity (in real terms),e_TJS/USD,9.346694,9.414024
2028,Import by commodity (in real terms),e_TJS/USD,9.346694,9.692052
2029,Import by commodity (in real terms),e_TJS/USD,9.346694,9.882669
2030,Import by commodity (in real terms),e_TJS/USD,9.346694,10.01421
2031,Import by commodity (in real terms),e_TJS/USD,9.346694,10.29836
2032,Import by commodity (in real terms),e_TJS/USD,9.346694,10.46302
2022,Import by commodity (in real terms),e_TJS/USD,9.346694,84711.6876919463
2023,Import by commodity (in real terms),e_TJS/USD,9.346694,85371.77511959398
2024,Import by commodity (in real terms),e_TJS/USD,9.346694,87603.69002036791
2025,Import by commodity (in real terms),e_TJS/USD,9.346694,91650.89209055272
2026,Import by commodity (in real terms),e_TJS/USD,9.346694,94114.57085529462
2027,Import by commodity (in real terms),e_TJS/USD,9.346694,97032.11450372764
2028,Import by commodity (in real terms),e_TJS/USD,9.346694,100289.45783725879
2029,Import by commodity (in real terms),e_TJS/USD,9.346694,103592.97681660298
2030,Import by commodity (in real terms),e_TJS/USD,9.346694,106729.16221919384
2024,Import by commodity (in real terms),Export,1680.5998246749186,1680.5998246749186
2025,Import by commodity (in real terms),Export,1680.5998246749186,1945.091390537827
2026,Import by commodity (in real terms),Export,1680.5998246749186,2132.1582602359053
2027,Import by commodity (in real terms),Export,1680.5998246749186,2392.0964881758214
2028,Import by commodity (in real terms),Export,1680.5998246749186,2530.0358058180664
2029,Import by commodity (in real terms),Export,1680.5998246749186,2678.691048258856
2030,Import by commodity (in real terms),Export,1680.5998246749186,2840.411637436852
2031,Import by commodity (in real terms),Export,1680.5998246749186,3051.740104712983
2032,Import by commodity (in real terms),Export,1680.5998246749186,3206.4143550886356
2022,Import by commodity (in real terms),Export,1680.5998246749186,9063.278170008165
2023,Import by commodity (in real terms),Export,1680.5998246749186,9485.427124734715
2024,Import by commodity (in real terms),Export,1680.5998246749186,9546.340191991907
2025,Import by commodity (in real terms),Export,1680.5998246749186,9735.57026098008
2026,Import by commodity (in real terms),Export,1680.5998246749186,9710.489672908752
2027,Import by commodity (in real terms),Export,1680.5998246749186,9818.411858550322
2028,Import by commodity (in real terms),Export,1680.5998246749186,10014.71487389008
2029,Import by commodity (in real terms),Export,1680.5998246749186,10059.172219324531
2030,Import by commodity (in real terms),Export,1680.5998246749186,10200.607684893446
2024,Import by commodity (in real terms),Import,7261.2237304095615,7261.2237304095615
2025,Import by commodity (in real terms),Import,7261.2237304095615,7778.886615873176
2026,Import by commodity (in real terms),Import,7261.2237304095615,7949.00990897389
2027,Import by commodity (in real terms),Import,7261.2237304095615,8190.141330938195
2028,Import by commodity (in real terms),Import,7261.2237304095615,8363.116864078529
2029,Import by commodity (in real terms),Import,7261.2237304095615,8523.912425946131
2030,Import by commodity (in real terms),Import,7261.2237304095615,8680.90569932758
2031,Import by commodity (in real terms),Import,7261.2237304095615,8924.395364917596
2032,Import by commodity (in real terms),Import,7261.2237304095615,9094.101139083643
2024,Import by commodity (in real terms),8941.82355508448,,8941.82355508448
2025,Import by commodity (in real terms),8941.82355508448,,9723.978006411004
2026,Import by commodity (in real terms),8941.82355508448,,10081.168169209795
2027,Import by commodity (in real terms),8941.82355508448,,10582.237819114016
2028,Import by commodity (in real terms),8941.82355508448,,10893.152669896595
2029,Import by commodity (in real terms),8941.82355508448,,11202.603474204987
2030,Import by commodity (in real terms),8941.82355508448,,11521.317336764432
2031,Import by commodity (in real terms),8941.82355508448,,11976.135469630579
2032,Import by commodity (in real terms),8941.82355508448,,12300.51549417228
2023,Import by commodity (in real terms),8941.82355508448,,106.07933679636446
2024,Import by commodity (in real terms),8941.82355508448,,98.1731981057343
2025,Import by commodity (in real terms),8941.82355508448,,96.57184661113727
2026,Import by commodity (in real terms),8941.82355508448,,91.76215691703052
2027,Import by commodity (in real terms),8941.82355508448,,90.13379465142044
2028,Import by commodity (in real terms),8941.82355508448,,89.39631664148312
2029,Import by commodity (in real terms),8941.82355508448,,87.3092192958334
2030,Import by commodity (in real terms),8941.82355508448,,85.17445139761848
2025,Import by commodity (in real terms),Export,,115.73792654144002
2026,Import by commodity (in real terms),Export,,109.61738202164133
2027,Import by commodity (in real terms),Export,,112.19131960266195
2028,Import by commodity (in real terms),Export,,105.76646127462172
2029,Import by commodity (in real terms),Export,,105.8756181275752
2030,Import by commodity (in real terms),Export,,106.0372990488438
2031,Import by commodity (in real terms),Export,,107.44006483042124
2032,Import by commodity (in real terms),Export,,105.0683952456102
2025,Import by commodity (in real terms),Import,,107.12914110187342
2026,Import by commodity (in real terms),Import,,102.18698769504584
2027,Import by commodity (in real terms),Import,,103.03347743587645
2028,Import by commodity (in real terms),Import,,102.1119969259495
2029,Import by commodity (in real terms),Import,,101.92267505621327
2030,Import by commodity (in real terms),Import,,101.84179829093006
2031,Import by commodity (in real terms),Import,,102.80488780806449
2032,Import by commodity (in real terms),Import,,101.90159408258816
2025,Import by commodity (in real terms),Темп роста метод дефлятирование,,108.74714700539776
2026,Import by commodity (in real terms),Темп роста метод дефлятирование,,103.67329258214382
2027,Import by commodity (in real terms),Темп роста метод дефлятирование,,104.97035305327613
2028,Import by commodity (in real terms),Темп роста метод дефлятирование,,102.93808224779255
2029,Import by commodity (in real terms),Темп роста метод дефлятирование,,102.84078277139696
2030,Import by commodity (in real terms),Темп роста метод дефлятирование,,102.84499815862726
2031,Import by commodity (in real terms),Темп роста метод дефлятирование,,103.94762265088234
2032,Import by commodity (in real terms),Темп роста метод дефлятирование,,102.70855340075495
2024,Import by commodity (in real terms),8941.82355508448,,8941.82355508448
2025,Import by commodity (in real terms),8941.82355508448,,10266.786615873176
2026,Import by commodity (in real terms),8941.82355508448,,11021.795039843477
2027,Import by commodity (in real terms),8941.82355508448,,11200.599971220476
2028,Import by commodity (in real terms),8941.82355508448,,11336.583686236969
2029,Import by commodity (in real terms),8941.82355508448,,11664.551983752193
2030,Import by commodity (in real terms),8941.82355508448,,11979.380979436051
2031,Import by commodity (in real terms),8941.82355508448,,11976.135469630579
2032,Import by commodity (in real terms),8941.82355508448,,12300.51549417228
2024,Import by commodity (in real terms),9.346694,,9.346694
2025,Import by commodity (in real terms),9.346694,,9.000309
2026,Import by commodity (in real terms),9.346694,,9.176678
2027,Import by commodity (in real terms),9.346694,,9.414024
2028,Import by commodity (in real terms),9.346694,,9.692052
2029,Import by commodity (in real terms),9.346694,,9.882669
2030,Import by commodity (in real terms),9.346694,,10.01421
2031,Import by commodity (in real terms),9.346694,,10.29836
2032,Import by commodity (in real terms),9.346694,,10.46302
2024,Import by commodity (in real terms),1680.5998246749186,,1680.5998246749186
2025,Import by commodity (in real terms),1680.5998246749186,,2487.9
2026,Import by commodity (in real terms),1680.5998246749186,,2672.7851308695854
2027,Import by commodity (in real terms),1680.5998246749186,,2840.4586402822806
2028,Import by commodity (in real terms),1680.5998246749186,,2973.46682215844
2029,Import by commodity (in real terms),1680.5998246749186,,3140.639557806061
2030,Import by commodity (in real terms),1680.5998246749186,,3298.475280108471
2031,Import by commodity (in real terms),1680.5998246749186,,3051.740104712983
2032,Import by commodity (in real terms),1680.5998246749186,,3206.4143550886356
2024,Import by commodity (in real terms),7261.2237304095615,,7261.2237304095615
2025,Import by commodity (in real terms),7261.2237304095615,,7778.886615873176
2026,Import by commodity (in real terms),7261.2237304095615,,8349.00990897389
2027,Import by commodity (in real terms),7261.2237304095615,,8360.141330938195
2028,Import by commodity (in real terms),7261.2237304095615,,8363.116864078529
2029,Import by commodity (in real terms),7261.2237304095615,,8523.912425946131
2030,Import by commodity (in real terms),7261.2237304095615,,8680.90569932758
2031,Import by commodity (in real terms),7261.2237304095615,,8924.395364917596
2032,Import by commodity (in real terms),7261.2237304095615,,9094.101139083643
2024,Import by commodity (in real terms),8941.82355508448,,8941.82355508448
2025,Import by commodity (in real terms),8941.82355508448,,10266.786615873176
2026,Import by commodity (in real terms),8941.82355508448,,11021.795039843477
2027,Import by commodity (in real terms),8941.82355508448,,11200.599971220476
2028,Import by commodity (in real terms),8941.82355508448,,11336.583686236969
2029,Import by commodity (in real terms),8941.82355508448,,11664.551983752193
2030,Import by commodity (in real terms),8941.82355508448,,11979.380979436051
2031,Import by commodity (in real terms),8941.82355508448,,11976.135469630579
2032,Import by commodity (in real terms),8941.82355508448,,12300.51549417228
2024,Import by commodity (in real terms),Гардиши савдои хориљї,266.90017532508136,266.90017532508136
2025,Import by commodity (in real terms),Гардиши савдои хориљї,266.90017532508136,542.808609462173
2026,Import by commodity (in real terms),Гардиши савдои хориљї,266.90017532508136,540.62687063368
2027,Import by commodity (in real terms),Гардиши савдои хориљї,266.90017532508136,448.362152106459
2028,Import by commodity (in real terms),Гардиши савдои хориљї,266.90017532508136,443.431016340374
2029,Import by commodity (in real terms),Гардиши савдои хориљї,266.90017532508136,461.948509547205
2030,Import by commodity (in real terms),Гардиши савдои хориљї,266.90017532508136,458.063642671619
2024,Import by commodity (in real terms),аз он: - содирот,1947.5,1947.5
2025,Import by commodity (in real terms),аз он: - содирот,1947.5,2487.9
2026,Import by commodity (in real terms),аз он: - содирот,1947.5,2672.7851308695854
2027,Import by commodity (in real terms),аз он: - содирот,1947.5,2840.45864028228
2028,Import by commodity (in real terms),аз он: - содирот,1947.5,2973.46682215844
2029,Import by commodity (in real terms),аз он: - содирот,1947.5,3140.6395578060606
2030,Import by commodity (in real terms),аз он: - содирот,1947.5,3298.4752801084705
2025,-воридот,Import by commodity (in real terms),,10.0409
2024,-воридот,Agriculture (im_a),4756.415,4756.415
2025,-воридот,Agriculture (im_a),4756.415,5238.452
2026,-воридот,Agriculture (im_a),4756.415,4444.94
2027,-воридот,Agriculture (im_a),4756.415,4446.694
2028,-воридот,Agriculture (im_a),4756.415,4458.976
2029,-воридот,Agriculture (im_a),4756.415,4682.131
2030,-воридот,Agriculture (im_a),4756.415,4625.177
2031,-воридот,Agriculture (im_a),4756.415,4673.885
2032,-воридот,Agriculture (im_a),4756.415,4991.826
2024,-воридот,Agriculture (im_a),4756.415,4.967057995471976
2025,-воридот,Agriculture (im_a),4756.415,5.302924424865067
2026,-воридот,Agriculture (im_a),4756.415,4.318716862266536
2027,-воридот,Agriculture (im_a),4756.415,4.08750078133905
2028,-воридот,Agriculture (im_a),4756.415,3.898868456419265
2029,-воридот,Agriculture (im_a),4756.415,3.939287700460973
2030,-воридот,Agriculture (im_a),4756.415,3.7708034398194643
2031,-воридот,Agriculture (im_a),4756.415,3.6042791264382
2032,-воридот,Agriculture (im_a),4756.415,3.718175974472402
2024,-воридот,Agriculture (im_a),4756.415,3371.0645903334594
2025,-воридот,Agriculture (im_a),4756.415,3712.70377014109
2026,-воридот,Agriculture (im_a),4756.415,3150.3097967783633
2027,-воридот,Agriculture (im_a),4756.415,3151.5524982144984
2028,-воридот,Agriculture (im_a),4756.415,3160.25759633129
2029,-воридот,Agriculture (im_a),4756.415,3318.416766525196
2030,-воридот,Agriculture (im_a),4756.415,3278.0504070243824
2031,-воридот,Agriculture (im_a),4756.415,3312.5717061793457
2032,-воридот,Agriculture (im_a),4756.415,3537.909957698816
2024,-воридот,Mining (im_mi),3809.271,3809.271
2025,-воридот,Mining (im_mi),3809.271,4270.791
2026,-воридот,Mining (im_mi),3809.271,4503.896
2027,-воридот,Mining (im_mi),3809.271,4601.087
2028,-воридот,Mining (im_mi),3809.271,4563.578
2029,-воридот,Mining (im_mi),3809.271,4556.119
2030,-воридот,Mining (im_mi),3809.271,4736.25
2031,-воридот,Mining (im_mi),3809.271,5099.51
2032,-воридот,Mining (im_mi),3809.271,5244.123
2024,-воридот,Mining (im_mi),3809.271,3.9779686964803385
2025,-воридот,Mining (im_mi),3809.271,4.323353904434727
2026,-воридот,Mining (im_mi),3809.271,4.375998686392798
2027,-воридот,Mining (im_mi),3809.271,4.229422287098897
2028,-воридот,Mining (im_mi),3809.271,3.9903310339882787
2029,-воридот,Mining (im_mi),3809.271,3.8332681290926174
2030,-воридот,Mining (im_mi),3809.271,3.86135877434419
2031,-воридот,Mining (im_mi),3809.271,3.932501002498535
2032,-воридот,Mining (im_mi),3809.271,3.9061001216344744
2024,-воридот,Mining (im_mi),3809.271,2699.785149757565
2025,-воридот,Mining (im_mi),3809.271,3026.8831034787827
2026,-воридот,Mining (im_mi),3809.271,3192.094312290129
2027,-воридот,Mining (im_mi),3809.271,3260.977083053669
2028,-воридот,Mining (im_mi),3809.271,3234.3932869229075
2029,-воридот,Mining (im_mi),3809.271,3229.106934403161
2030,-воридот,Mining (im_mi),3809.271,3356.7723441220155
2031,-воридот,Mining (im_mi),3809.271,3614.229391903873
2032,-воридот,Mining (im_mi),3809.271,3716.723095135404
2024,-воридот,Manufacturing (im_m),46467.4,46467.4
2025,-воридот,Manufacturing (im_m),46467.4,46942.08
2026,-воридот,Manufacturing (im_m),46467.4,48609.4
2027,-воридот,Manufacturing (im_m),46467.4,50612.68
2028,-воридот,Manufacturing (im_m),46467.4,53132.81
2029,-воридот,Manufacturing (im_m),46467.4,55525.89
2030,-воридот,Manufacturing (im_m),46467.4,58975.29
2031,-воридот,Manufacturing (im_m),46467.4,59317.09
2032,-воридот,Manufacturing (im_m),46467.4,59964.54
2024,-воридот,Manufacturing (im_m),46467.4,48.52525919180612
2025,-воридот,Manufacturing (im_m),46467.4,47.519821234587994
2026,-воридот,Manufacturing (im_m),46467.4,47.22903693742974
2027,-воридот,Manufacturing (im_m),46467.4,46.524309755891295
2028,-воридот,Manufacturing (im_m),46467.4,46.45861222619679
2029,-воридот,Manufacturing (im_m),46467.4,46.716432225870854
2030,-воридот,Manufacturing (im_m),46467.4,48.081235895696636
2031,-воридот,Manufacturing (im_m),46467.4,45.74253524167926
2032,-воридот,Manufacturing (im_m),46467.4,44.66476033986147
2024,-воридот,Manufacturing (im_m),46467.4,32933.334611227365
2025,-воридот,Manufacturing (im_m),46467.4,33269.75934765932
2026,-воридот,Manufacturing (im_m),46467.4,34451.45919529132
2027,-воридот,Manufacturing (im_m),46467.4,35871.2603330319
2028,-воридот,Manufacturing (im_m),46467.4,37657.38286479387
2029,-воридот,Manufacturing (im_m),46467.4,39353.45772090394
2030,-воридот,Manufacturing (im_m),46467.4,41798.17840244406
2031,-воридот,Manufacturing (im_m),46467.4,42040.42547621385
2032,-воридот,Manufacturing (im_m),46467.4,42499.30650123401
2024,-воридот,Energy and Water (im_e),510.3553,510.3553
2025,-воридот,Energy and Water (im_e),510.3553,548.5079
2026,-воридот,Energy and Water (im_e),510.3553,568.1958
2027,-воридот,Energy and Water (im_e),510.3553,716.8431
2028,-воридот,Energy and Water (im_e),510.3553,678.4605
2029,-воридот,Energy and Water (im_e),510.3553,672.1867
2030,-воридот,Energy and Water (im_e),510.3553,679.7951
2031,-воридот,Energy and Water (im_e),510.3553,671.8343
2032,-воридот,Energy and Water (im_e),510.3553,788.1692
2024,-воридот,Energy and Water (im_e),510.3553,0.5329569378190294
2025,-воридот,Energy and Water (im_e),510.3553,0.5552586794994868
2026,-воридот,Energy and Water (im_e),510.3553,0.5520607212986056
2027,-воридот,Energy and Water (im_e),510.3553,0.658938242961514
2028,-воридот,Energy and Water (im_e),510.3553,0.5932367077948935
2029,-воридот,Energy and Water (im_e),510.3553,0.5655409470011518
2030,-воридот,Energy and Water (im_e),510.3553,0.5542217522599497
2031,-воридот,Energy and Water (im_e),510.3553,0.5180868472192233
2032,-воридот,Energy and Water (im_e),510.3553,0.5870700988494257
2024,-воридот,Energy and Water (im_e),510.3553,361.7095397098466
2025,-воридот,Energy and Water (im_e),510.3553,388.74983454695627
2026,-воридот,Energy and Water (im_e),510.3553,402.70347748863196
2027,-воридот,Energy and Water (im_e),510.3553,508.0557966509109
2028,-воридот,Energy and Water (im_e),510.3553,480.85254303582826
2029,-воридот,Energy and Water (im_e),510.3553,476.40606713379907
2030,-воридот,Energy and Water (im_e),510.3553,481.798340744188
2031,-воридот,Energy and Water (im_e),510.3553,476.1561941341744
2032,-воридот,Energy and Water (im_e),510.3553,558.6075438189371
2024,-воридот,Construction (im_c),1286.233,1286.233
2025,-воридот,Construction (im_c),1286.233,1325.989
2026,-воридот,Construction (im_c),1286.233,1434.755
2027,-воридот,Construction (im_c),1286.233,727.7067
2028,-воридот,Construction (im_c),1286.233,1589.252
2029,-воридот,Construction (im_c),1286.233,1559.396
2030,-воридот,Construction (im_c),1286.233,1644.016
2031,-воридот,Construction (im_c),1286.233,1676.273
2032,-воридот,Construction (im_c),1286.233,1747.348
2024,-воридот,Construction (im_c),1286.233,1.3431952230177362
2025,-воридот,Construction (im_c),1286.233,1.3423086543891984
2026,-воридот,Construction (im_c),1286.233,1.3940122052763873
2027,-воридот,Construction (im_c),1286.233,0.6689243075497574
2028,-воридот,Construction (im_c),1286.233,1.3896205075114174
2029,-воридот,Construction (im_c),1286.233,1.3119900923207912
2030,-воридот,Construction (im_c),1286.233,1.3403295026154107
2031,-воридот,Construction (im_c),1286.233,1.2926624818779109
2032,-воридот,Construction (im_c),1286.233,1.3015171908320526
2024,-воридот,Construction (im_c),1286.233,911.6055939648614
2025,-воридот,Construction (im_c),1286.233,939.7822790903904
2026,-воридот,Construction (im_c),1286.233,1016.8692338876884
2027,-воридот,Construction (im_c),1286.233,515.7552708489561
2028,-воридот,Construction (im_c),1286.233,1126.3675125151372
2029,-воридот,Construction (im_c),1286.233,1105.2074006584446
2030,-воридот,Construction (im_c),1286.233,1165.1807742610927
2031,-воридот,Construction (im_c),1286.233,1188.0426051630216
2032,-воридот,Construction (im_c),1286.233,1238.4165411144359
2024,-воридот,Transport (im_t),5744.942,5744.942
2025,-воридот,Transport (im_t),5744.942,5814.753
2026,-воридот,Transport (im_t),5744.942,6616.144
2027,-воридот,Transport (im_t),5744.942,8423.805
2028,-воридот,Transport (im_t),5744.942,8428.423
2029,-воридот,Transport (im_t),5744.942,8838.86199999999
2030,-воридот,Transport (im_t),5744.942,9132.40699999999
2031,-воридот,Transport (im_t),5744.942,12854.56
2032,-воридот,Transport (im_t),5744.942,14200.62
2024,-воридот,Transport (im_t),5744.942,5.999362985488601
2025,-воридот,Transport (im_t),5744.942,5.88631826888123
2026,-воридот,Transport (im_t),5744.942,6.428265096038095
2027,-воридот,Transport (im_t),5744.942,7.7433503450760925
2028,-воридот,Transport (im_t),5744.942,7.369699359686761
2029,-воридот,Transport (im_t),5744.942,7.436532716122603
2030,-воридот,Transport (im_t),5744.942,7.445447326541518
2031,-воридот,Transport (im_t),5744.942,9.91282889663469
2032,-воридот,Transport (im_t),5744.942,10.577372710229138
2024,-воридот,Transport (im_t),5744.942,4071.6738446328764
2025,-воридот,Transport (im_t),5744.942,4121.151703888708
2026,-воридот,Transport (im_t),5744.942,4689.130395482593
2027,-воридот,Transport (im_t),5744.942,5970.292467217619
2028,-воридот,Transport (im_t),5744.942,5973.566085765738
2029,-воридот,Transport (im_t),5744.942,6264.461173299593
2030,-воридот,Transport (im_t),5744.942,6472.506994534974
2031,-воридот,Transport (im_t),5744.942,9110.547596139992
2032,-воридот,Transport (im_t),5744.942,10064.556517694518
2024,-воридот,Trade (im_tr),65.51844,65.51844
2025,-воридот,Trade (im_tr),65.51844,65.37774
2026,-воридот,Trade (im_tr),65.51844,61.32427
2027,-воридот,Trade (im_tr),65.51844,68.4674
2028,-воридот,Trade (im_tr),65.51844,70.00714
2029,-воридот,Trade (im_tr),65.51844,68.08359
2030,-воридот,Trade (im_tr),65.51844,70.19497
2031,-воридот,Trade (im_tr),65.51844,72.61048
2032,-воридот,Trade (im_tr),65.51844,72.79167
2024,-воридот,Trade (im_tr),65.51844,0.06841999515451257
2025,-воридот,Trade (im_tr),65.51844,0.0661823787425136
2026,-воридот,Trade (im_tr),65.51844,0.05958284226900382
2027,-воридот,Trade (im_tr),65.51844,0.06293676852876615
2028,-воридот,Trade (im_tr),65.51844,0.06121329871928609
2029,-воридот,Trade (im_tr),65.51844,0.057281790853401515
2030,-воридот,Trade (im_tr),65.51844,0.05722839025058374
2031,-воридот,Trade (im_tr),65.51844,0.05599376908602979
2032,-воридот,Trade (im_tr),65.51844,0.0542190850674129
2024,-воридот,Trade (im_tr),65.51844,46.435580809893025
2025,-воридот,Trade (im_tr),65.51844,46.335860628541404
2026,-воридот,Trade (im_tr),65.51844,43.463004801253
2027,-воридот,Trade (im_tr),65.51844,48.5256249960648
2028,-воридот,Trade (im_tr),65.51844,49.616906658037216
2029,-воридот,Trade (im_tr),65.51844,48.253610712990984
2030,-воридот,Trade (im_tr),65.51844,49.75002037318017
2031,-воридот,Trade (im_tr),65.51844,51.461989676703894
2032,-воридот,Trade (im_tr),65.51844,51.59041483627958
2024,-воридот,Financial services (im_fs),7809.352,7809.352
2025,-воридот,Financial services (im_fs),7809.352,8811.485
2026,-воридот,Financial services (im_fs),7809.352,7464.457
2027,-воридот,Financial services (im_fs),7809.352,8160.147
2028,-воридот,Financial services (im_fs),7809.352,8180.04
2029,-воридот,Financial services (im_fs),7809.352,8155.237
2030,-воридот,Financial services (im_fs),7809.352,8789.572
2031,-воридот,Financial services (im_fs),7809.352,8922.902
2032,-воридот,Financial services (im_fs),7809.352,9093.717
2024,-воридот,Financial services (im_fs),7809.352,8.155197620698585
2025,-воридот,Financial services (im_fs),7809.352,8.919932649155164
2026,-воридот,Financial services (im_fs),7809.352,7.252488518082018
2027,-воридот,Financial services (im_fs),7809.352,7.500990002537053
2028,-воридот,Financial services (im_fs),7809.352,7.152516615529629
2029,-воридот,Financial services (im_fs),7809.352,6.861368212133373
2030,-воридот,Financial services (im_fs),7809.352,7.165941613075749
2031,-воридот,Financial services (im_fs),7809.352,6.880920139424411
2032,-воридот,Financial services (im_fs),7809.352,6.773481300840864
2024,-воридот,Financial services (im_fs),7809.352,5534.805100196215
2025,-воридот,Financial services (im_fs),7809.352,6245.0574291874145
2026,-воридот,Financial services (im_fs),7809.352,5290.3643276919
2027,-воридот,Financial services (im_fs),7809.352,5783.4273425712545
2028,-воридот,Financial services (im_fs),7809.352,5797.526954236535
2029,-воридот,Financial services (im_fs),7809.352,5779.948317504708
2030,-воридот,Financial services (im_fs),7809.352,6229.525934287513
2031,-воридот,Financial services (im_fs),7809.352,6324.0222432111805
2032,-воридот,Financial services (im_fs),7809.352,6445.086813281352
2024,-воридот,Public Services (im_ps),4267.902,4267.902
2025,-воридот,Public Services (im_ps),4267.902,4182.495
2026,-воридот,Public Services (im_ps),4267.902,4439.001
2027,-воридот,Public Services (im_ps),4267.902,4714.328
2028,-воридот,Public Services (im_ps),4267.902,4630.542
2029,-воридот,Public Services (im_ps),4267.902,5087.61
2030,-воридот,Public Services (im_ps),4267.902,5532.81
2031,-воридот,Public Services (im_ps),4267.902,5769.583
2032,-воридот,Public Services (im_ps),4267.902,6372.241
2024,-воридот,Public Services (im_ps),4267.902,4.456910667591208
2025,-воридот,Public Services (im_ps),4267.902,4.233971198433433
2026,-воридот,Public Services (im_ps),4267.902,4.312946512285434
2027,-воридот,Public Services (im_ps),4267.902,4.333515952185727
2028,-воридот,Public Services (im_ps),4267.902,4.048883452147887
2029,-воридот,Public Services (im_ps),4267.902,4.2804354465396734
2030,-воридот,Public Services (im_ps),4267.902,4.510776339990348
2031,-воридот,Public Services (im_ps),4267.902,4.449229618433635
2032,-воридот,Public Services (im_ps),4267.902,4.746382063346758
2024,-воридот,Public Services (im_ps),4267.902,3024.8355762088363
2025,-воридот,Public Services (im_ps),4267.902,2964.3041408218032
2026,-воридот,Public Services (im_ps),4267.902,3146.100585881689
2027,-воридот,Public Services (im_ps),4267.902,3341.2355754190776
2028,-воридот,Public Services (im_ps),4267.902,3281.8533965267106
2029,-воридот,Public Services (im_ps),4267.902,3605.796233710943
2030,-воридот,Public Services (im_ps),4267.902,3921.3267021972515
2031,-воридот,Public Services (im_ps),4267.902,4089.137281352311
2032,-воридот,Public Services (im_ps),4267.902,4516.266169284879
2024,-воридот,Market Services (im_ms),21041.81,21041.81
2025,-воридот,Market Services (im_ms),21041.81,21584.28
2026,-воридот,Market Services (im_ms),21041.81,24780.57
2027,-воридот,Market Services (im_ms),21041.81,26315.86
2028,-воридот,Market Services (im_ms),21041.81,28633.8
2029,-воридот,Market Services (im_ms),21041.81,29711.76
2030,-воридот,Market Services (im_ms),21041.81,28472.13
2031,-воридот,Market Services (im_ms),21041.81,30617.8
2032,-воридот,Market Services (im_ms),21041.81,31779.32
2024,-воридот,Market Services (im_ms),21041.81,21.973669370671438
2025,-воридот,Market Services (im_ms),21041.81,21.849929254888
