year,var_name,description,value
2034,"dCPInonFood,t",непродовольственные товары,100.9918411147174
2035,"dCPInonFood,t",непродовольственные товары,101.18386145281762
2000,"dCPIServices,t",Услуги,133.89612811944255
2001,"dCPIServices,t",Услуги,103.24598450776519
2002,"dCPIServices,t",Услуги,110.11446921516811
2003,"dCPIServices,t",Услуги,153.19419249622626
2004,"dCPIServices,t",Услуги,111.29386281558536
2005,"dCPIServices,t",Услуги,109.19285596549089
2006,"dCPIServices,t",Услуги,118.6
2007,"dCPIServices,t",Услуги,127.1
2008,"dCPIServices,t",Услуги,120.5
2009,"dCPIServices,t",Услуги,114.5
2010,"dCPIServices,t",Услуги,108.8
2011,"dCPIServices,t",Услуги,106.2
2012,"dCPIServices,t",Услуги,109.6
2013,"dCPIServices,t",Услуги,100.8
2014,"dCPIServices,t",Услуги,106.5
2015,"dCPIServices,t",Услуги,102.3
2016,"dCPIServices,t",Услуги,104.5
2017,"dCPIServices,t",Услуги,107.7
2018,"dCPIServices,t",Услуги,104.9
2019,"dCPIServices,t",Услуги,105.5
2020,"dCPIServices,t",Услуги,104
2021,"dCPIServices,t",Услуги,111.3
2022,"dCPIServices,t",Услуги,101.9
2023,"dCPIServices,t",Услуги,101.2
2024,"dCPIServices,t",Услуги,104.8
2025,"dCPIServices,t",Услуги,105.7
2026,"dCPIServices,t",Услуги,100
2027,"dCPIServices,t",Услуги,100
2028,"dCPIServices,t",Услуги,100
2029,"dCPIServices,t",Услуги,100
2030,"dCPIServices,t",Услуги,100
2031,"dCPIServices,t",Услуги,100
2032,"dCPIServices,t",Услуги,100
2033,"dCPIServices,t",Услуги,100
2034,"dCPIServices,t",Услуги,100
2035,"dCPIServices,t",Услуги,100
2026,"dCPInonFood,t",непродовольственные товары,96.40197696537055
2027,"dCPInonFood,t",непродовольственные товары,101.27437714770166
2028,"dCPInonFood,t",непродовольственные товары,103.09131237008935
2029,"dCPInonFood,t",непродовольственные товары,101.84783640005628
